/home/inventree/env/lib/python3.10/site-packages/allauth/exceptions.py:9: UserWarning: allauth.exceptions is deprecated, use allauth.core.exceptions
  warnings.warn("allauth.exceptions is deprecated, use allauth.core.exceptions")
Watching for file changes with StatReloader
Watching for file changes with StatReloader
[14/Aug/2024 05:47:45] "GET /js/i18n/tables.js HTTP/1.1" 200 17163
[14/Aug/2024 05:47:45] "GET /js/i18n/table_filters.js HTTP/1.1" 200 22482
[14/Aug/2024 05:47:45] "GET /js/i18n/notification.js HTTP/1.1" 200 9030
[14/Aug/2024 05:47:45] "GET /api/user/roles/ HTTP/1.1" 200 527
[14/Aug/2024 05:47:45] "GET /api/company/part/?search=&offset=0&limit=25&part=12125&part_detail=true&supplier_detail=true&manufacturer_detail=true HTTP/1.1" 200 52
[14/Aug/2024 05:47:45] "GET /api/notifications/?read=false HTTP/1.1" 200 2
[14/Aug/2024 05:47:45] "GET /api/part/category/tree/ HTTP/1.1" 200 21555
[14/Aug/2024 05:47:45] "GET /api/company/part/manufacturer/?search=&offset=0&limit=25&part=12125&part_detail=true&manufacturer_detail=true HTTP/1.1" 200 1169
[14/Aug/2024 05:47:45] "GET /static/img/blank_image.thumbnail.png HTTP/1.1" 304 0
[14/Aug/2024 05:47:49] "GET /part/ HTTP/1.1" 200 27271
[14/Aug/2024 05:47:49] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:49] "GET /static/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:49] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:49] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:49] "GET /static/treegrid/css/jquery.treegrid.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/fontawesome/css/brands.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/fontawesome/css/solid.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/select2/css/select2.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/select2/css/select2-bootstrap-5-theme.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/fullcalendar/main.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/script/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/easymde/easymde.min.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/css/inventree.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/css/color-themes/default.css HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/script/jquery_3.3.1_jquery.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/script/jquery.form.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/script/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/img/inventree.png HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/script/bootstrap/bootstrap-treeview.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/treegrid/js/jquery.treegrid.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/treegrid/js/jquery.treegrid.bootstrap3.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:50] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/bootstrap-table/extensions/treegrid/bootstrap-table-treegrid.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/bootstrap-table/extensions/custom-view/bootstrap-table-custom-view.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fontawesome/js/solid.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fontawesome/js/brands.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fontawesome/js/regular.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fontawesome/js/fontawesome.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fullcalendar/main.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/select2/js/select2.full.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/fullcalendar/locales-all.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/moment.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/chart.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/clipboard.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/chartjs-adapter-moment.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/easymde/easymde.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/randomColor.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/html5-qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/inventree/inventree.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:51] "GET /static/script/inventree/message.js HTTP/1.1" 304 0
[14/Aug/2024 05:47:52] "GET /js/dynamic/nav.js HTTP/1.1" 200 8934
[14/Aug/2024 05:47:52] "GET /js/dynamic/calendar.js HTTP/1.1" 200 1341
[14/Aug/2024 05:47:52] "GET /js/dynamic/permissions.js HTTP/1.1" 200 1202
[14/Aug/2024 05:47:52] "GET /js/dynamic/settings.js HTTP/1.1" 200 11287
[14/Aug/2024 05:47:52] "GET /js/i18n/attachment.js HTTP/1.1" 200 10543
[14/Aug/2024 05:47:52] "GET /js/i18n/api.js HTTP/1.1" 200 7474
[14/Aug/2024 05:47:52] "GET /js/i18n/barcode.js HTTP/1.1" 200 25285
[14/Aug/2024 05:47:52] "GET /js/i18n/bom.js HTTP/1.1" 200 48299
[14/Aug/2024 05:47:52] "GET /js/i18n/build.js HTTP/1.1" 200 85131
[14/Aug/2024 05:47:52] "GET /js/i18n/charts.js HTTP/1.1" 200 1362
[14/Aug/2024 05:47:52] "GET /js/i18n/company.js HTTP/1.1" 200 49860
[14/Aug/2024 05:47:52] "GET /js/i18n/filters.js HTTP/1.1" 200 19076
[14/Aug/2024 05:47:52] "GET /js/i18n/forms.js HTTP/1.1" 200 88268
[14/Aug/2024 05:47:52] "GET /js/i18n/helpers.js HTTP/1.1" 200 13979
[14/Aug/2024 05:47:52] "GET /js/i18n/index.js HTTP/1.1" 200 3517
[14/Aug/2024 05:47:52] "GET /js/i18n/label.js HTTP/1.1" 200 6122
[14/Aug/2024 05:47:52] "GET /js/i18n/modals.js HTTP/1.1" 200 35708
[14/Aug/2024 05:47:52] "GET /js/i18n/model_renderers.js HTTP/1.1" 200 13696
[14/Aug/2024 05:47:52] "GET /js/i18n/order.js HTTP/1.1" 200 10032
[14/Aug/2024 05:47:52] "GET /js/i18n/part.js HTTP/1.1" 200 98572
[14/Aug/2024 05:47:53] "GET /js/i18n/purchase_order.js HTTP/1.1" 200 69557
[14/Aug/2024 05:47:53] "GET /js/i18n/return_order.js HTTP/1.1" 200 22378
[14/Aug/2024 05:47:53] "GET /js/i18n/report.js HTTP/1.1" 200 3743
[14/Aug/2024 05:47:53] "GET /js/i18n/sales_order.js HTTP/1.1" 200 68224
[14/Aug/2024 05:47:53] "GET /js/i18n/search.js HTTP/1.1" 200 10903
[14/Aug/2024 05:47:53] "GET /js/i18n/status_codes.js HTTP/1.1" 200 10398
[14/Aug/2024 05:47:53] "GET /js/i18n/stock.js HTTP/1.1" 200 96767
[14/Aug/2024 05:47:53] "GET /js/i18n/plugin.js HTTP/1.1" 200 8125
[14/Aug/2024 05:47:53] "GET /js/i18n/pricing.js HTTP/1.1" 200 31616
[14/Aug/2024 05:47:53] "GET /js/i18n/news.js HTTP/1.1" 200 2115
[14/Aug/2024 05:47:53] "GET /js/i18n/tables.js HTTP/1.1" 200 17163
[14/Aug/2024 05:47:53] "GET /js/i18n/table_filters.js HTTP/1.1" 200 22482
[14/Aug/2024 05:47:53] "GET /js/i18n/notification.js HTTP/1.1" 200 9030
[14/Aug/2024 05:47:53] "GET /api/user/roles/ HTTP/1.1" 200 527
[14/Aug/2024 05:47:53] "GET /api/part/category/tree/ HTTP/1.1" 200 21555
[14/Aug/2024 05:47:54] "GET /api/notifications/?read=false HTTP/1.1" 200 2
[14/Aug/2024 05:47:54] "GET /api/part/?search=&offset=0&limit=25&category=null&category_detail=true HTTP/1.1" 200 42215
[14/Aug/2024 05:47:54] "GET /static/img/blank_image.thumbnail.png HTTP/1.1" 304 0
[14/Aug/2024 05:47:55] "GET /api/part/?search=&offset=1750&limit=25&category=null&category_detail=true HTTP/1.1" 200 37895
Not Found: /media/part_images/d19ca410-8de9-45f1-a589-c097ae8b6f5e.png_366xaf.thumbnail.png
Not Found: /media/part_images/d19ca410-8de9-45f1-a589-c097ae8b6f5e.png_366xaf.thumbnail.png
[14/Aug/2024 05:47:55] "GET /media/part_images/d19ca410-8de9-45f1-a589-c097ae8b6f5e.png_366xaf.thumbnail.png HTTP/1.1" 404 6996
Not Found: /media/part_images/images__1.thumbnail.png
Not Found: /media/part_images/images__1.thumbnail.png
[14/Aug/2024 05:47:55] "GET /media/part_images/images__1.thumbnail.png HTTP/1.1" 404 6844
[14/Aug/2024 05:48:02] "OPTIONS /api/part/?context=true HTTP/1.1" 200 10900
[14/Aug/2024 06:00:39] "GET / HTTP/1.1" 302 0
[14/Aug/2024 06:04:24] "GET /part/ HTTP/1.1" 200 27271
[14/Aug/2024 06:04:24] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/treegrid/css/jquery.treegrid.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/fontawesome/css/solid.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/fontawesome/css/brands.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/select2/css/select2.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/select2/css/select2-bootstrap-5-theme.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/easymde/easymde.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/fullcalendar/main.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/script/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/css/inventree.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/css/color-themes/default.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/script/jquery.form.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:24] "GET /static/script/jquery_3.3.1_jquery.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/script/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/img/inventree.png HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/script/bootstrap/bootstrap-treeview.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/treegrid/js/jquery.treegrid.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/treegrid/js/jquery.treegrid.bootstrap3.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap-table/extensions/treegrid/bootstrap-table-treegrid.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/bootstrap-table/extensions/custom-view/bootstrap-table-custom-view.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fontawesome/js/solid.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fontawesome/js/brands.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fontawesome/js/regular.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fontawesome/js/fontawesome.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fullcalendar/main.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/fullcalendar/locales-all.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/select2/js/select2.full.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:25] "GET /static/script/moment.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/chart.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/chartjs-adapter-moment.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/clipboard.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/randomColor.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/easymde/easymde.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/html5-qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/inventree/inventree.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /static/script/inventree/message.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:26] "GET /js/dynamic/calendar.js HTTP/1.1" 200 1341
[14/Aug/2024 06:04:26] "GET /js/dynamic/nav.js HTTP/1.1" 200 8934
[14/Aug/2024 06:04:26] "GET /js/dynamic/permissions.js HTTP/1.1" 200 1202
[14/Aug/2024 06:04:26] "GET /js/i18n/attachment.js HTTP/1.1" 200 10543
[14/Aug/2024 06:04:26] "GET /js/i18n/api.js HTTP/1.1" 200 7474
[14/Aug/2024 06:04:26] "GET /js/dynamic/settings.js HTTP/1.1" 200 11287
[14/Aug/2024 06:04:26] "GET /js/i18n/barcode.js HTTP/1.1" 200 25285
[14/Aug/2024 06:04:26] "GET /js/i18n/bom.js HTTP/1.1" 200 48299
[14/Aug/2024 06:04:26] "GET /js/i18n/charts.js HTTP/1.1" 200 1362
[14/Aug/2024 06:04:26] "GET /js/i18n/company.js HTTP/1.1" 200 49860
[14/Aug/2024 06:04:26] "GET /js/i18n/filters.js HTTP/1.1" 200 19076
[14/Aug/2024 06:04:26] "GET /js/i18n/build.js HTTP/1.1" 200 85131
[14/Aug/2024 06:04:26] "GET /js/i18n/forms.js HTTP/1.1" 200 88268
[14/Aug/2024 06:04:26] "GET /js/i18n/helpers.js HTTP/1.1" 200 13979
[14/Aug/2024 06:04:26] "GET /js/i18n/label.js HTTP/1.1" 200 6122
[14/Aug/2024 06:04:26] "GET /js/i18n/index.js HTTP/1.1" 200 3517
[14/Aug/2024 06:04:27] "GET /js/i18n/modals.js HTTP/1.1" 200 35708
[14/Aug/2024 06:04:27] "GET /js/i18n/model_renderers.js HTTP/1.1" 200 13696
[14/Aug/2024 06:04:27] "GET /js/i18n/order.js HTTP/1.1" 200 10032
[14/Aug/2024 06:04:27] "GET /js/i18n/part.js HTTP/1.1" 200 98572
[14/Aug/2024 06:04:27] "GET /js/i18n/purchase_order.js HTTP/1.1" 200 69557
[14/Aug/2024 06:04:27] "GET /js/i18n/return_order.js HTTP/1.1" 200 22378
[14/Aug/2024 06:04:27] "GET /js/i18n/report.js HTTP/1.1" 200 3743
[14/Aug/2024 06:04:27] "GET /js/i18n/search.js HTTP/1.1" 200 10903
[14/Aug/2024 06:04:27] "GET /js/i18n/sales_order.js HTTP/1.1" 200 68224
[14/Aug/2024 06:04:27] "GET /js/i18n/status_codes.js HTTP/1.1" 200 10398
[14/Aug/2024 06:04:27] "GET /js/i18n/stock.js HTTP/1.1" 200 96767
[14/Aug/2024 06:04:27] "GET /js/i18n/plugin.js HTTP/1.1" 200 8125
[14/Aug/2024 06:04:27] "GET /js/i18n/pricing.js HTTP/1.1" 200 31616
[14/Aug/2024 06:04:27] "GET /js/i18n/tables.js HTTP/1.1" 200 17163
[14/Aug/2024 06:04:27] "GET /js/i18n/table_filters.js HTTP/1.1" 200 22482
[14/Aug/2024 06:04:27] "GET /js/i18n/news.js HTTP/1.1" 200 2115
[14/Aug/2024 06:04:27] "GET /js/i18n/notification.js HTTP/1.1" 200 9030
[14/Aug/2024 06:04:27] "GET /api/user/roles/ HTTP/1.1" 200 527
[14/Aug/2024 06:04:27] "GET /api/part/category/tree/ HTTP/1.1" 200 21555
[14/Aug/2024 06:04:28] "GET /api/notifications/?read=false HTTP/1.1" 200 2
[14/Aug/2024 06:04:28] "GET /api/part/?search=&offset=0&limit=25&category=null&category_detail=true HTTP/1.1" 200 42215
[14/Aug/2024 06:04:29] "GET /static/img/blank_image.thumbnail.png HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /part/10336/ HTTP/1.1" 200 73901
[14/Aug/2024 06:04:30] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/bootstrap-table/bootstrap-table.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/treegrid/css/jquery.treegrid.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/fontawesome/css/brands.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/fontawesome/css/solid.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/select2/css/select2.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/select2/css/select2-bootstrap-5-theme.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/fullcalendar/main.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:30] "GET /static/script/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/easymde/easymde.min.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/css/inventree.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/css/color-themes/default.css HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/script/jquery_3.3.1_jquery.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/script/jquery.form.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/img/blank_image.png HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/script/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/script/bootstrap/bootstrap-treeview.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/img/inventree.png HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/treegrid/js/jquery.treegrid.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/treegrid/js/jquery.treegrid.bootstrap3.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap-table/extensions/filter-control/bootstrap-table-filter-control.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap-table/extensions/group-by-v2/bootstrap-table-group-by.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap-table/extensions/treegrid/bootstrap-table-treegrid.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap-table/extensions/custom-view/bootstrap-table-custom-view.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fontawesome/js/solid.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fontawesome/js/regular.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fontawesome/js/brands.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fontawesome/js/fontawesome.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fullcalendar/main.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:31] "GET /static/fullcalendar/locales-all.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/moment.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/select2/js/select2.full.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/chart.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/chartjs-adapter-moment.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/clipboard.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/easymde/easymde.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/randomColor.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/html5-qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/qrcode.min.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/inventree/inventree.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /static/script/inventree/message.js HTTP/1.1" 304 0
[14/Aug/2024 06:04:32] "GET /js/dynamic/calendar.js HTTP/1.1" 200 1341
[14/Aug/2024 06:04:32] "GET /js/dynamic/permissions.js HTTP/1.1" 200 1202
[14/Aug/2024 06:04:32] "GET /js/dynamic/nav.js HTTP/1.1" 200 8934
[14/Aug/2024 06:04:32] "GET /js/i18n/api.js HTTP/1.1" 200 7474
[14/Aug/2024 06:04:32] "GET /js/dynamic/settings.js HTTP/1.1" 200 11287
[14/Aug/2024 06:04:32] "GET /js/i18n/attachment.js HTTP/1.1" 200 10543
[14/Aug/2024 06:04:32] "GET /js/i18n/barcode.js HTTP/1.1" 200 25285
[14/Aug/2024 06:04:32] "GET /js/i18n/bom.js HTTP/1.1" 200 48299
[14/Aug/2024 06:04:32] "GET /js/i18n/build.js HTTP/1.1" 200 85131
[14/Aug/2024 06:04:32] "GET /js/i18n/company.js HTTP/1.1" 200 49860
[14/Aug/2024 06:04:32] "GET /js/i18n/charts.js HTTP/1.1" 200 1362
[14/Aug/2024 06:04:32] "GET /js/i18n/filters.js HTTP/1.1" 200 19076
[14/Aug/2024 06:04:32] "GET /js/i18n/forms.js HTTP/1.1" 200 88268
[14/Aug/2024 06:04:32] "GET /js/i18n/helpers.js HTTP/1.1" 200 13979
[14/Aug/2024 06:04:32] "GET /js/i18n/index.js HTTP/1.1" 200 3517
[14/Aug/2024 06:04:33] "GET /js/i18n/modals.js HTTP/1.1" 200 35708
[14/Aug/2024 06:04:33] "GET /js/i18n/model_renderers.js HTTP/1.1" 200 13696
[14/Aug/2024 06:04:33] "GET /js/i18n/order.js HTTP/1.1" 200 10032
[14/Aug/2024 06:04:33] "GET /js/i18n/part.js HTTP/1.1" 200 98572
[14/Aug/2024 06:04:33] "GET /js/i18n/purchase_order.js HTTP/1.1" 200 69557
[14/Aug/2024 06:04:33] "GET /js/i18n/return_order.js HTTP/1.1" 200 22378
[14/Aug/2024 06:04:33] "GET /js/i18n/report.js HTTP/1.1" 200 3743
[14/Aug/2024 06:04:33] "GET /js/i18n/sales_order.js HTTP/1.1" 200 68224
[14/Aug/2024 06:04:33] "GET /js/i18n/label.js HTTP/1.1" 200 6122
[14/Aug/2024 06:04:33] "GET /js/i18n/search.js HTTP/1.1" 200 10903
[14/Aug/2024 06:04:33] "GET /js/i18n/status_codes.js HTTP/1.1" 200 10398
[14/Aug/2024 06:04:33] "GET /js/i18n/stock.js HTTP/1.1" 200 96767
[14/Aug/2024 06:04:33] "GET /js/i18n/news.js HTTP/1.1" 200 2115
[14/Aug/2024 06:04:33] "GET /js/i18n/plugin.js HTTP/1.1" 200 8125
[14/Aug/2024 06:04:33] "GET /js/i18n/pricing.js HTTP/1.1" 200 31616
[14/Aug/2024 06:04:33] "GET /js/i18n/tables.js HTTP/1.1" 200 17163
[14/Aug/2024 06:04:33] "GET /js/i18n/table_filters.js HTTP/1.1" 200 22482
[14/Aug/2024 06:04:33] "GET /js/i18n/notification.js HTTP/1.1" 200 9030
[14/Aug/2024 06:04:33] "GET /api/user/roles/ HTTP/1.1" 200 527
[14/Aug/2024 06:04:34] "GET /api/notifications/?read=false HTTP/1.1" 200 2
[14/Aug/2024 06:04:34] "GET /api/company/part/?search=&offset=0&limit=25&part=10336&part_detail=true&supplier_detail=true&manufacturer_detail=true HTTP/1.1" 200 52
[14/Aug/2024 06:04:34] "GET /api/part/category/tree/ HTTP/1.1" 200 21555
[14/Aug/2024 06:04:34] "GET /api/company/part/manufacturer/?search=&offset=0&limit=25&part=10336&part_detail=true&manufacturer_detail=true HTTP/1.1" 200 1079
[14/Aug/2024 06:04:34] "GET /static/img/blank_image.thumbnail.png HTTP/1.1" 304 0
[14/Aug/2024 06:04:35] "GET /api/label/part/?enabled=true&part%5B%5D=10336 HTTP/1.1" 200 382
[14/Aug/2024 06:04:36] "GET /api/plugins/?mixin=labels HTTP/1.1" 200 2029
[14/Aug/2024 06:04:36] "OPTIONS /api/label/part/1/print/?plugin=inventreelabel&part%5B%5D=10336 HTTP/1.1" 200 271
Bad Request: /api/label/part/1/print/
Bad Request: /api/label/part/1/print/
[14/Aug/2024 06:04:37] "POST /api/label/part/1/print/?plugin=inventreelabel&part%5B%5D=10336 HTTP/1.1" 400 501
Python version 3.10.12 - /home/inventree/env/bin/python
Performing system checks...

System check identified no issues (2 silenced).
August 14, 2024 - 04:54:17
Django version 4.2.14, using settings 'InvenTree.settings'
Starting development server at http://0.0.0.0:8000/
Quit the server with CONTROL-C.

